date,day_of_week,hour_slot,visitor_count,avg_dwell_minutes,conversion_rate_pct,temperature_c,precipitation_mm,is_holiday
2023-10-23,Monday,13:00-15:00,74,10.9,54.9,13.5,0.4,No
2023-10-23,Monday,15:00-17:00,43,11.6,71.9,13.5,0.4,No
2023-10-23,Monday,17:00-19:00,64,16.2,68.4,13.5,0.4,No
2023-10-24,Tuesday,07:00-09:00,46,8.3,47.3,18.8,5.9,No
2023-10-24,Tuesday,09:00-11:00,75,8.7,65.8,18.8,5.9,No
2023-10-24,Tuesday,11:00-13:00,131,10.7,63.1,18.8,5.9,No
2023-10-24,Tuesday,13:00-15:00,53,22.6,54.5,18.8,5.9,No
2023-10-24,Tuesday,15:00-17:00,85,17.8,57.9,18.8,5.9,No
2023-10-24,Tuesday,17:00-19:00,43,16.1,65.1,18.8,5.9,No
2023-10-25,Wednesday,07:00-09:00,33,17.8,53.8,21.2,6.6,No
2023-10-25,Wednesday,09:00-11:00,50,16.0,43.2,21.2,6.6,No
2023-10-25,Wednesday,11:00-13:00,89,12.7,62.1,21.2,6.6,No
2023-10-25,Wednesday,13:00-15:00,66,18.5,59.7,21.2,6.6,No
2023-10-25,Wednesday,15:00-17:00,68,12.9,83.2,21.2,6.6,No
2023-10-25,Wednesday,17:00-19:00,56,6.4,63.9,21.2,6.6,No
2023-10-26,Thursday,07:00-09:00,30,9.8,71.8,7.8,0,No
2023-10-26,Thursday,09:00-11:00,100,18.4,56.6,7.8,0,No
2023-10-26,Thursday,11:00-13:00,100,9.4,62.5,7.8,0,No
2023-10-26,Thursday,13:00-15:00,50,13.6,66.2,7.8,0,No
2023-10-26,Thursday,15:00-17:00,79,10.7,56.3,7.8,0,No
2023-10-26,Thursday,17:00-19:00,46,10.7,68.5,7.8,0,No
2023-10-27,Friday,07:00-09:00,32,14.4,47.9,8.0,2.2,No
2023-10-27,Friday,09:00-11:00,80,12.6,73.8,8.0,2.2,No
2023-10-27,Friday,11:00-13:00,133,16.6,63.3,8.0,2.2,No
2023-10-27,Friday,13:00-15:00,67,19.2,53.7,8.0,2.2,No
2023-10-27,Friday,15:00-17:00,63,12.9,61.0,8.0,2.2,No
2023-10-27,Friday,17:00-19:00,51,24.3,65.6,8.0,2.2,No
2023-10-28,Saturday,07:00-09:00,34,12.2,58.6,9.4,4.5,No
2023-10-28,Saturday,09:00-11:00,83,6.2,61.2,9.4,4.5,No
2023-10-28,Saturday,11:00-13:00,90,13.7,67.3,9.4,4.5,No
2023-10-28,Saturday,13:00-15:00,79,11.5,63.4,9.4,4.5,No
2023-10-28,Saturday,15:00-17:00,90,17.5,59.9,9.4,4.5,No
2023-10-28,Saturday,17:00-19:00,49,9.0,57.2,9.4,4.5,No
2023-10-29,Sunday,07:00-09:00,64,12.8,57.6,22.5,3.1,No
2023-10-29,Sunday,09:00-11:00,155,9.2,47.0,22.5,3.1,No
2023-10-29,Sunday,11:00-13:00,142,16.2,57.6,22.5,3.1,No
2023-10-29,Sunday,13:00-15:00,100,17.5,58.0,22.5,3.1,No
2023-10-29,Sunday,15:00-17:00,118,18.5,57.5,22.5,3.1,No
2023-10-29,Sunday,17:00-19:00,69,19.3,56.3,22.5,3.1,No
2023-10-30,Monday,07:00-09:00,38,22.8,51.9,10.7,0,No
2023-10-30,Monday,09:00-11:00,61,13.5,62.6,10.7,0,No
2023-10-30,Monday,11:00-13:00,119,10.5,64.9,10.7,0,No
2023-10-30,Monday,13:00-15:00,63,14.6,56.0,10.7,0,No
2023-10-30,Monday,15:00-17:00,102,14.4,75.2,10.7,0,No
2023-10-30,Monday,17:00-19:00,59,18.2,70.9,10.7,0,No
2023-10-31,Tuesday,07:00-09:00,51,20.0,71.1,18.6,2.8,No
2023-10-31,Tuesday,09:00-11:00,95,17.3,73.4,18.6,2.8,No
2023-10-31,Tuesday,11:00-13:00,137,12.2,59.8,18.6,2.8,No
2023-10-31,Tuesday,13:00-15:00,58,12.2,77.3,18.6,2.8,No
2023-10-31,Tuesday,15:00-17:00,76,20.7,48.8,18.6,2.8,No
2023-10-31,Tuesday,17:00-19:00,66,14.5,65.3,18.6,2.8,No
2023-11-01,Wednesday,07:00-09:00,46,13.9,58.1,18.1,0,No
2023-11-01,Wednesday,09:00-11:00,98,17.9,63.9,18.1,0,No
2023-11-01,Wednesday,11:00-13:00,145,17.1,69.8,18.1,0,No
2023-11-01,Wednesday,13:00-15:00,81,9.5,71.5,18.1,0,No
2023-11-01,Wednesday,15:00-17:00,63,16.4,57.1,18.1,0,No
2023-11-01,Wednesday,17:00-19:00,49,20.8,59.8,18.1,0,No
2023-11-02,Thursday,07:00-09:00,50,14.2,65.9,14.6,0.8,No
2023-11-02,Thursday,09:00-11:00,81,16.0,70.0,14.6,0.8,No
2023-11-02,Thursday,11:00-13:00,117,13.2,47.9,14.6,0.8,No
2023-11-02,Thursday,13:00-15:00,91,11.1,61.8,14.6,0.8,No
2023-11-02,Thursday,15:00-17:00,72,11.4,61.7,14.6,0.8,No
2023-11-02,Thursday,17:00-19:00,53,6.8,67.6,14.6,0.8,No
2023-11-03,Friday,07:00-09:00,50,18.3,60.4,9.7,0.0,No
2023-11-03,Friday,09:00-11:00,96,18.4,65.8,9.7,0.0,No
2023-11-03,Friday,11:00-13:00,141,14.7,60.9,9.7,0.0,No
2023-11-03,Friday,13:00-15:00,58,22.4,66.1,9.7,0.0,No
2023-11-03,Friday,15:00-17:00,79,13.6,64.8,9.7,0.0,No
2023-11-03,Friday,17:00-19:00,54,10.1,68.7,9.7,0.0,No
2023-11-04,Saturday,07:00-09:00,78,15.1,76.8,23.4,0,No
2023-11-04,Saturday,09:00-11:00,141,8.8,63.5,23.4,0,No
2023-11-04,Saturday,11:00-13:00,145,18.0,48.7,23.4,0,No
2023-11-04,Saturday,13:00-15:00,125,14.4,71.3,23.4,0,No
2023-11-04,Saturday,15:00-17:00,122,25.2,56.0,23.4,0,No
2023-11-04,Saturday,17:00-19:00,75,17.5,56.8,23.4,0,No
2023-11-05,Sunday,07:00-09:00,63,20.3,69.7,19.1,0.0,No
2023-11-05,Sunday,09:00-11:00,128,13.9,66.7,19.1,0.0,No
2023-11-05,Sunday,11:00-13:00,160,9.8,61.3,19.1,0.0,No
2023-11-05,Sunday,13:00-15:00,106,7.0,70.8,19.1,0.0,No
2023-11-05,Sunday,15:00-17:00,143,4.5,69.9,19.1,0.0,No
2023-11-05,Sunday,17:00-19:00,90,15.1,69.9,19.1,0.0,No
2023-11-06,Monday,07:00-09:00,31,16.9,54.9,21.6,0,No
2023-11-06,Monday,09:00-11:00,103,12.9,58.3,21.6,0,No
2023-11-06,Monday,11:00-13:00,108,13.4,59.6,21.6,0,No
2023-11-06,Monday,13:00-15:00,62,20.1,57.8,21.6,0,No
2023-11-06,Monday,15:00-17:00,92,10.3,46.5,21.6,0,No
2023-11-06,Monday,17:00-19:00,65,15.0,54.5,21.6,0,No
2023-11-07,Tuesday,07:00-09:00,25,14.9,45.4,12.2,5.7,No
2023-11-07,Tuesday,09:00-11:00,81,21.8,57.6,12.2,5.7,No
2023-11-07,Tuesday,11:00-13:00,76,15.4,53.2,12.2,5.7,No
2023-11-07,Tuesday,13:00-15:00,78,8.9,46.1,12.2,5.7,No
2023-11-07,Tuesday,15:00-17:00,32,18.0,67.4,12.2,5.7,No
2023-11-07,Tuesday,17:00-19:00,44,11.8,60.0,12.2,5.7,No
2023-11-08,Wednesday,07:00-09:00,51,8.3,49.2,27.0,1.4,No
2023-11-08,Wednesday,09:00-11:00,87,16.0,67.7,27.0,1.4,No
2023-11-08,Wednesday,11:00-13:00,123,20.5,62.7,27.0,1.4,No
2023-11-08,Wednesday,13:00-15:00,63,8.8,53.3,27.0,1.4,No
2023-11-08,Wednesday,15:00-17:00,69,12.9,65.5,27.0,1.4,No
2023-11-08,Wednesday,17:00-19:00,62,14.8,62.7,27.0,1.4,No
2023-11-09,Thursday,07:00-09:00,51,15.5,68.8,29.2,0,No
2023-11-09,Thursday,09:00-11:00,100,13.6,41.9,29.2,0,No
2023-11-09,Thursday,11:00-13:00,128,15.4,57.0,29.2,0,No
2023-11-09,Thursday,13:00-15:00,75,17.6,57.1,29.2,0,No
2023-11-09,Thursday,15:00-17:00,90,16.1,57.3,29.2,0,No
2023-11-09,Thursday,17:00-19:00,82,18.4,75.9,29.2,0,No
2023-11-10,Friday,07:00-09:00,48,11.8,51.6,17.1,3.7,No
2023-11-10,Friday,09:00-11:00,74,13.0,55.8,17.1,3.7,No
2023-11-10,Friday,11:00-13:00,110,11.5,76.6,17.1,3.7,No
2023-11-10,Friday,13:00-15:00,84,15.5,60.0,17.1,3.7,No
2023-11-10,Friday,15:00-17:00,102,16.0,53.0,17.1,3.7,No
2023-11-10,Friday,17:00-19:00,52,14.6,51.4,17.1,3.7,No
2023-11-11,Saturday,07:00-09:00,54,15.9,60.5,22.6,1.7,No
2023-11-11,Saturday,09:00-11:00,129,8.0,62.6,22.6,1.7,No
2023-11-11,Saturday,11:00-13:00,147,17.0,68.6,22.6,1.7,No
2023-11-11,Saturday,13:00-15:00,106,16.5,72.0,22.6,1.7,No
2023-11-11,Saturday,15:00-17:00,100,6.0,76.3,22.6,1.7,No
2023-11-11,Saturday,17:00-19:00,93,16.6,60.7,22.6,1.7,No
2023-11-12,Sunday,07:00-09:00,64,7.2,48.0,10.6,0,No
2023-11-12,Sunday,09:00-11:00,158,8.4,62.4,10.6,0,No
2023-11-12,Sunday,11:00-13:00,97,7.3,58.0,10.6,0,No
2023-11-12,Sunday,13:00-15:00,102,2.7,60.1,10.6,0,No
2023-11-12,Sunday,15:00-17:00,111,13.5,60.0,10.6,0,No
2023-11-12,Sunday,17:00-19:00,80,10.3,52.0,10.6,0,No
2023-11-13,Monday,07:00-09:00,28,16.7,73.7,12.8,15.3,No
2023-11-13,Monday,09:00-11:00,62,12.1,55.9,12.8,15.3,No
2023-11-13,Monday,11:00-13:00,116,15.6,63.0,12.8,15.3,No
2023-11-13,Monday,13:00-15:00,48,11.0,59.0,12.8,15.3,No
2023-11-13,Monday,15:00-17:00,61,18.3,52.6,12.8,15.3,No
2023-11-13,Monday,17:00-19:00,48,13.5,69.7,12.8,15.3,No
2023-11-14,Tuesday,07:00-09:00,42,13.8,60.9,8.6,5.6,No
2023-11-14,Tuesday,09:00-11:00,60,12.2,67.1,8.6,5.6,No
2023-11-14,Tuesday,11:00-13:00,89,17.0,69.6,8.6,5.6,No
2023-11-14,Tuesday,13:00-15:00,60,10.6,49.2,8.6,5.6,No
2023-11-14,Tuesday,15:00-17:00,85,9.9,63.4,8.6,5.6,No
2023-11-14,Tuesday,17:00-19:00,40,18.7,71.8,8.6,5.6,No
2023-11-15,Wednesday,07:00-09:00,48,16.1,62.3,15.2,4.5,No
2023-11-15,Wednesday,09:00-11:00,85,19.7,67.8,15.2,4.5,No
2023-11-15,Wednesday,11:00-13:00,94,10.4,64.6,15.2,4.5,No
2023-11-15,Wednesday,13:00-15:00,58,5.0,51.7,15.2,4.5,No
2023-11-15,Wednesday,15:00-17:00,89,12.9,56.2,15.2,4.5,No
2023-11-15,Wednesday,17:00-19:00,60,13.0,60.2,15.2,4.5,No
2023-11-16,Thursday,07:00-09:00,41,12.9,61.3,26.5,8.8,No
2023-11-16,Thursday,09:00-11:00,66,8.4,67.0,26.5,8.8,No
2023-11-16,Thursday,11:00-13:00,97,20.2,53.5,26.5,8.8,No
2023-11-16,Thursday,13:00-15:00,68,16.6,75.8,26.5,8.8,No
2023-11-16,Thursday,15:00-17:00,60,9.5,59.6,26.5,8.8,No
2023-11-16,Thursday,17:00-19:00,33,13.4,51.4,26.5,8.8,No
2023-11-17,Friday,07:00-09:00,46,13.9,68.2,20.6,0,No
2023-11-17,Friday,09:00-11:00,97,17.8,54.7,20.6,0,No
2023-11-17,Friday,11:00-13:00,125,15.9,62.4,20.6,0,No
2023-11-17,Friday,13:00-15:00,69,17.9,51.1,20.6,0,No
2023-11-17,Friday,15:00-17:00,90,18.0,65.5,20.6,0,No
2023-11-17,Friday,17:00-19:00,53,9.1,68.0,20.6,0,No
2023-11-18,Saturday,07:00-09:00,48,16.5,78.8,16.2,5.0,No
2023-11-18,Saturday,09:00-11:00,106,12.7,56.1,16.2,5.0,No
2023-11-18,Saturday,11:00-13:00,131,15.2,44.7,16.2,5.0,No
2023-11-18,Saturday,13:00-15:00,82,20.2,67.0,16.2,5.0,No
2023-11-18,Saturday,15:00-17:00,73,16.5,69.0,16.2,5.0,No
2023-11-18,Saturday,17:00-19:00,57,19.9,60.3,16.2,5.0,No
2023-11-19,Sunday,07:00-09:00,53,10.8,46.0,9.3,8.2,No
2023-11-19,Sunday,09:00-11:00,59,8.2,56.6,9.3,8.2,No
2023-11-19,Sunday,11:00-13:00,96,17.4,64.9,9.3,8.2,No
2023-11-19,Sunday,13:00-15:00,54,12.6,70.8,9.3,8.2,No
2023-11-19,Sunday,15:00-17:00,52,12.1,62.7,9.3,8.2,No
2023-11-19,Sunday,17:00-19:00,57,12.5,54.3,9.3,8.2,No
2023-11-20,Monday,07:00-09:00,55,4.8,48.8,20.2,0,No
2023-11-20,Monday,09:00-11:00,117,11.8,63.0,20.2,0,No
2023-11-20,Monday,11:00-13:00,119,10.1,77.5,20.2,0,No
2023-11-20,Monday,13:00-15:00,69,14.9,54.4,20.2,0,No
2023-11-20,Monday,15:00-17:00,93,12.3,56.3,20.2,0,No
2023-11-20,Monday,17:00-19:00,68,17.6,46.2,20.2,0,No
2023-11-21,Tuesday,07:00-09:00,34,14.7,55.7,26.3,9.9,No
2023-11-21,Tuesday,09:00-11:00,71,15.5,70.9,26.3,9.9,No
2023-11-21,Tuesday,11:00-13:00,104,20.3,65.9,26.3,9.9,No
2023-11-21,Tuesday,13:00-15:00,45,16.0,72.2,26.3,9.9,No
2023-11-21,Tuesday,15:00-17:00,45,14.0,67.5,26.3,9.9,No
2023-11-21,Tuesday,17:00-19:00,32,12.1,55.6,26.3,9.9,No
2023-11-22,Wednesday,07:00-09:00,36,8.7,68.1,30.6,8.1,No
2023-11-22,Wednesday,09:00-11:00,94,11.2,62.2,30.6,8.1,No
2023-11-22,Wednesday,11:00-13:00,47,14.6,57.1,30.6,8.1,No
2023-11-22,Wednesday,13:00-15:00,53,11.9,72.3,30.6,8.1,No
2023-11-22,Wednesday,15:00-17:00,55,10.5,54.8,30.6,8.1,No
2023-11-22,Wednesday,17:00-19:00,46,9.7,70.7,30.6,8.1,No
2023-11-23,Thursday,07:00-09:00,58,14.1,57.9,22.2,5.7,Yes
2023-11-23,Thursday,09:00-11:00,129,19.7,57.8,22.2,5.7,Yes
2023-11-23,Thursday,11:00-13:00,183,9.4,50.5,22.2,5.7,Yes
2023-11-23,Thursday,13:00-15:00,73,10.8,63.0,22.2,5.7,Yes
2023-11-23,Thursday,15:00-17:00,93,20.0,56.5,22.2,5.7,Yes
2023-11-23,Thursday,17:00-19:00,53,20.8,59.0,22.2,5.7,Yes
2023-11-24,Friday,07:00-09:00,37,8.7,64.3,-0.8,0,No
2023-11-24,Friday,09:00-11:00,68,6.2,55.5,-0.8,0,No
2023-11-24,Friday,11:00-13:00,82,21.6,58.6,-0.8,0,No
2023-11-24,Friday,13:00-15:00,67,11.9,70.8,-0.8,0,No
2023-11-24,Friday,15:00-17:00,41,16.0,74.2,-0.8,0,No
2023-11-24,Friday,17:00-19:00,43,17.6,65.2,-0.8,0,No
2023-11-25,Saturday,07:00-09:00,44,10.3,63.6,19.8,8.4,No
2023-11-25,Saturday,09:00-11:00,74,14.1,62.6,19.8,8.4,No
2023-11-25,Saturday,11:00-13:00,96,18.4,49.0,19.8,8.4,No
2023-11-25,Saturday,13:00-15:00,63,18.4,59.5,19.8,8.4,No
2023-11-25,Saturday,15:00-17:00,70,21.6,66.5,19.8,8.4,No
2023-11-25,Saturday,17:00-19:00,73,17.4,78.8,19.8,8.4,No
2023-11-26,Sunday,07:00-09:00,76,17.1,52.6,9.7,0,No
2023-11-26,Sunday,09:00-11:00,118,14.0,69.8,9.7,0,No
2023-11-26,Sunday,11:00-13:00,136,6.5,60.4,9.7,0,No
2023-11-26,Sunday,13:00-15:00,102,13.7,63.9,9.7,0,No
2023-11-26,Sunday,15:00-17:00,98,10.7,52.6,9.7,0,No
2023-11-26,Sunday,17:00-19:00,86,18.3,61.6,9.7,0,No
2023-11-27,Monday,07:00-09:00,32,15.2,70.1,11.6,3.6,No
2023-11-27,Monday,09:00-11:00,71,15.8,72.3,11.6,3.6,No
2023-11-27,Monday,11:00-13:00,90,19.2,61.3,11.6,3.6,No
2023-11-27,Monday,13:00-15:00,63,17.4,64.3,11.6,3.6,No
2023-11-27,Monday,15:00-17:00,61,14.3,65.8,11.6,3.6,No
2023-11-27,Monday,17:00-19:00,39,18.2,63.4,11.6,3.6,No
2023-11-28,Tuesday,07:00-09:00,28,9.6,57.6,12.8,4.2,No
2023-11-28,Tuesday,09:00-11:00,66,14.0,59.7,12.8,4.2,No
2023-11-28,Tuesday,11:00-13:00,62,13.5,59.9,12.8,4.2,No
2023-11-28,Tuesday,13:00-15:00,45,16.0,60.1,12.8,4.2,No
2023-11-28,Tuesday,15:00-17:00,75,15.4,61.2,12.8,4.2,No
2023-11-28,Tuesday,17:00-19:00,43,11.6,67.8,12.8,4.2,No
2023-11-29,Wednesday,07:00-09:00,50,15.7,69.7,21.4,3.8,No
2023-11-29,Wednesday,09:00-11:00,92,15.5,50.1,21.4,3.8,No
2023-11-29,Wednesday,11:00-13:00,97,13.5,63.2,21.4,3.8,No
2023-11-29,Wednesday,13:00-15:00,74,14.6,45.9,21.4,3.8,No
2023-11-29,Wednesday,15:00-17:00,77,15.4,61.3,21.4,3.8,No
2023-11-29,Wednesday,17:00-19:00,50,10.1,52.3,21.4,3.8,No
2023-11-30,Thursday,07:00-09:00,43,4.2,66.2,12.7,2.2,No
2023-11-30,Thursday,09:00-11:00,82,12.3,69.2,12.7,2.2,No
2023-11-30,Thursday,11:00-13:00,90,11.0,55.4,12.7,2.2,No
2023-11-30,Thursday,13:00-15:00,65,20.3,63.9,12.7,2.2,No
2023-11-30,Thursday,15:00-17:00,70,14.8,62.7,12.7,2.2,No
2023-11-30,Thursday,17:00-19:00,54,14.6,71.2,12.7,2.2,No
2023-12-01,Friday,07:00-09:00,47,10.8,65.8,13.1,3.3,No
2023-12-01,Friday,09:00-11:00,66,14.3,62.8,13.1,3.3,No
2023-12-01,Friday,11:00-13:00,79,10.0,61.2,13.1,3.3,No
2023-12-01,Friday,13:00-15:00,75,8.2,71.8,13.1,3.3,No
2023-12-01,Friday,15:00-17:00,72,10.9,67.7,13.1,3.3,No
2023-12-01,Friday,17:00-19:00,69,9.5,69.2,13.1,3.3,No
2023-12-02,Saturday,07:00-09:00,62,12.8,62.7,6.7,3.3,No
2023-12-02,Saturday,09:00-11:00,90,17.0,67.2,6.7,3.3,No
2023-12-02,Saturday,11:00-13:00,160,19.8,65.7,6.7,3.3,No
2023-12-02,Saturday,13:00-15:00,99,13.7,55.3,6.7,3.3,No
2023-12-02,Saturday,15:00-17:00,86,11.4,56.3,6.7,3.3,No
2023-12-02,Saturday,17:00-19:00,57,8.4,64.6,6.7,3.3,No
2023-12-03,Sunday,07:00-09:00,45,11.7,63.2,17.1,10.3,No
2023-12-03,Sunday,09:00-11:00,85,17.8,48.1,17.1,10.3,No
2023-12-03,Sunday,11:00-13:00,116,23.3,56.6,17.1,10.3,No
2023-12-03,Sunday,13:00-15:00,73,19.4,60.9,17.1,10.3,No
2023-12-03,Sunday,15:00-17:00,84,18.0,55.9,17.1,10.3,No
2023-12-03,Sunday,17:00-19:00,48,21.9,60.7,17.1,10.3,No
2023-12-04,Monday,07:00-09:00,45,8.8,50.4,15.1,7.5,No
2023-12-04,Monday,09:00-11:00,45,22.7,55.9,15.1,7.5,No
2023-12-04,Monday,11:00-13:00,76,17.7,57.7,15.1,7.5,No
2023-12-04,Monday,13:00-15:00,49,16.6,63.8,15.1,7.5,No
2023-12-04,Monday,15:00-17:00,65,17.9,64.3,15.1,7.5,No
2023-12-04,Monday,17:00-19:00,38,13.3,62.8,15.1,7.5,No
2023-12-05,Tuesday,07:00-09:00,46,17.0,77.1,17.2,0,No
2023-12-05,Tuesday,09:00-11:00,82,14.8,56.9,17.2,0,No
2023-12-05,Tuesday,11:00-13:00,146,10.8,61.2,17.2,0,No
2023-12-05,Tuesday,13:00-15:00,72,18.1,58.2,17.2,0,No
2023-12-05,Tuesday,15:00-17:00,91,14.2,63.5,17.2,0,No
2023-12-05,Tuesday,17:00-19:00,78,9.5,57.1,17.2,0,No
2023-12-06,Wednesday,07:00-09:00,18,14.8,63.7,13.4,8.2,No
2023-12-06,Wednesday,09:00-11:00,68,13.6,60.2,13.4,8.2,No
2023-12-06,Wednesday,11:00-13:00,40,14.1,43.7,13.4,8.2,No
2023-12-06,Wednesday,13:00-15:00,67,12.9,60.9,13.4,8.2,No
2023-12-06,Wednesday,15:00-17:00,79,16.6,60.7,13.4,8.2,No
2023-12-06,Wednesday,17:00-19:00,46,6.9,63.9,13.4,8.2,No
2023-12-07,Thursday,07:00-09:00,49,11.9,61.5,21.3,2.5,No
2023-12-07,Thursday,09:00-11:00,91,9.2,48.8,21.3,2.5,No
2023-12-07,Thursday,11:00-13:00,122,10.3,70.8,21.3,2.5,No
2023-12-07,Thursday,13:00-15:00,66,14.9,77.4,21.3,2.5,No
2023-12-07,Thursday,15:00-17:00,94,15.1,54.8,21.3,2.5,No
2023-12-07,Thursday,17:00-19:00,49,11.6,62.8,21.3,2.5,No
2023-12-08,Friday,07:00-09:00,41,13.3,61.3,10.8,0,No
2023-12-08,Friday,09:00-11:00,75,15.9,69.2,10.8,0,No
2023-12-08,Friday,11:00-13:00,92,14.7,58.1,10.8,0,No
2023-12-08,Friday,13:00-15:00,92,14.0,52.7,10.8,0,No
2023-12-08,Friday,15:00-17:00,67,13.0,52.1,10.8,0,No
2023-12-08,Friday,17:00-19:00,61,16.7,57.2,10.8,0,No
2023-12-09,Saturday,07:00-09:00,47,6.0,63.2,9.3,5.5,No
2023-12-09,Saturday,09:00-11:00,98,6.1,61.4,9.3,5.5,No
2023-12-09,Saturday,11:00-13:00,95,10.2,47.4,9.3,5.5,No
2023-12-09,Saturday,13:00-15:00,67,17.9,74.1,9.3,5.5,No
2023-12-09,Saturday,15:00-17:00,100,19.7,65.4,9.3,5.5,No
2023-12-09,Saturday,17:00-19:00,72,17.6,66.1,9.3,5.5,No
2023-12-10,Sunday,07:00-09:00,59,14.5,80.7,22.2,5.1,No
2023-12-10,Sunday,09:00-11:00,112,12.8,57.9,22.2,5.1,No
2023-12-10,Sunday,11:00-13:00,140,20.2,60.0,22.2,5.1,No
2023-12-10,Sunday,13:00-15:00,92,13.2,47.8,22.2,5.1,No
2023-12-10,Sunday,15:00-17:00,85,12.8,57.6,22.2,5.1,No
2023-12-10,Sunday,17:00-19:00,59,8.1,55.8,22.2,5.1,No
2023-12-11,Monday,07:00-09:00,44,19.7,68.9,5.9,0,No
2023-12-11,Monday,09:00-11:00,106,14.1,49.3,5.9,0,No
2023-12-11,Monday,11:00-13:00,146,7.4,64.9,5.9,0,No
2023-12-11,Monday,13:00-15:00,53,19.3,55.8,5.9,0,No
2023-12-11,Monday,15:00-17:00,68,20.3,60.2,5.9,0,No
2023-12-11,Monday,17:00-19:00,59,7.6,47.0,5.9,0,No
2023-12-12,Tuesday,07:00-09:00,41,16.6,67.7,15.5,2.7,No
2023-12-12,Tuesday,09:00-11:00,63,18.0,65.6,15.5,2.7,No
2023-12-12,Tuesday,11:00-13:00,139,20.5,61.4,15.5,2.7,No
2023-12-12,Tuesday,13:00-15:00,64,11.0,57.8,15.5,2.7,No
2023-12-12,Tuesday,15:00-17:00,67,16.4,48.9,15.5,2.7,No
2023-12-12,Tuesday,17:00-19:00,36,10.5,53.9,15.5,2.7,No
2023-12-13,Wednesday,07:00-09:00,35,14.0,61.7,5.5,0,No
2023-12-13,Wednesday,09:00-11:00,104,16.0,49.2,5.5,0,No
2023-12-13,Wednesday,11:00-13:00,107,9.8,47.9,5.5,0,No
2023-12-13,Wednesday,13:00-15:00,53,19.8,58.2,5.5,0,No
2023-12-13,Wednesday,15:00-17:00,90,13.9,75.1,5.5,0,No
2023-12-13,Wednesday,17:00-19:00,48,16.6,65.2,5.5,0,No
2023-12-14,Thursday,07:00-09:00,48,9.1,68.5,20.0,3.6,No
2023-12-14,Thursday,09:00-11:00,94,11.2,71.3,20.0,3.6,No
2023-12-14,Thursday,11:00-13:00,88,14.7,50.2,20.0,3.6,No
2023-12-14,Thursday,13:00-15:00,60,8.7,65.3,20.0,3.6,No
2023-12-14,Thursday,15:00-17:00,94,17.4,52.0,20.0,3.6,No
2023-12-14,Thursday,17:00-19:00,44,18.7,63.7,20.0,3.6,No
2023-12-15,Friday,07:00-09:00,42,19.1,65.1,19.6,3.1,No
2023-12-15,Friday,09:00-11:00,68,13.5,56.0,19.6,3.1,No
2023-12-15,Friday,11:00-13:00,124,17.3,66.0,19.6,3.1,No
2023-12-15,Friday,13:00-15:00,80,14.7,60.2,19.6,3.1,No
2023-12-15,Friday,15:00-17:00,65,11.5,53.9,19.6,3.1,No
2023-12-15,Friday,17:00-19:00,29,18.1,66.3,19.6,3.1,No
2023-12-16,Saturday,07:00-09:00,48,8.2,65.5,15.0,6.0,No
2023-12-16,Saturday,09:00-11:00,112,13.1,67.4,15.0,6.0,No
2023-12-16,Saturday,11:00-13:00,137,10.0,49.4,15.0,6.0,No
2023-12-16,Saturday,13:00-15:00,77,17.5,43.8,15.0,6.0,No
2023-12-16,Saturday,15:00-17:00,93,15.6,77.0,15.0,6.0,No
2023-12-16,Saturday,17:00-19:00,80,13.3,60.9,15.0,6.0,No
2023-12-17,Sunday,07:00-09:00,38,16.7,68.1,0.8,2.2,No
2023-12-17,Sunday,09:00-11:00,90,10.0,59.8,0.8,2.2,No
2023-12-17,Sunday,11:00-13:00,142,14.9,61.1,0.8,2.2,No
2023-12-17,Sunday,13:00-15:00,73,21.0,70.5,0.8,2.2,No
2023-12-17,Sunday,15:00-17:00,80,10.1,56.0,0.8,2.2,No
2023-12-17,Sunday,17:00-19:00,60,16.0,60.1,0.8,2.2,No
2023-12-18,Monday,07:00-09:00,46,16.4,56.6,18.4,2.3,No
2023-12-18,Monday,09:00-11:00,72,9.7,58.8,18.4,2.3,No
2023-12-18,Monday,11:00-13:00,137,12.9,58.5,18.4,2.3,No
2023-12-18,Monday,13:00-15:00,66,16.6,63.3,18.4,2.3,No
2023-12-18,Monday,15:00-17:00,71,20.3,56.0,18.4,2.3,No
2023-12-18,Monday,17:00-19:00,60,13.4,61.9,18.4,2.3,No
2023-12-19,Tuesday,07:00-09:00,34,13.4,64.6,8.8,1.5,No
2023-12-19,Tuesday,09:00-11:00,70,14.2,71.1,8.8,1.5,No
2023-12-19,Tuesday,11:00-13:00,108,19.8,56.5,8.8,1.5,No
2023-12-19,Tuesday,13:00-15:00,66,16.4,71.0,8.8,1.5,No
2023-12-19,Tuesday,15:00-17:00,54,8.3,72.7,8.8,1.5,No
2023-12-19,Tuesday,17:00-19:00,57,15.4,58.5,8.8,1.5,No
2023-12-20,Wednesday,07:00-09:00,50,13.9,67.7,15.6,0,No
2023-12-20,Wednesday,09:00-11:00,114,9.2,67.8,15.6,0,No
2023-12-20,Wednesday,11:00-13:00,150,11.1,50.9,15.6,0,No
2023-12-20,Wednesday,13:00-15:00,85,17.4,63.9,15.6,0,No
2023-12-20,Wednesday,15:00-17:00,77,15.6,60.9,15.6,0,No
2023-12-20,Wednesday,17:00-19:00,48,6.8,66.7,15.6,0,No
2023-12-21,Thursday,07:00-09:00,11,15.3,53.8,17.8,10.6,No
